Index,Link,Price,Condition,Year,Papers,Box,Brand,Model,Reference,Movement,Dimensions,Gender,SKU,Case,Bracelet,Crystal,Dial Color,Features,Missed Prices,Condition Category
57,https://www.chronext.com/cartier/santos/w2sa0016/V26808,8360,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Cartier,Santos,W2SA0016,Automatic,35mm,Unisex,V26808,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,Silver,"['Minute', 'Hour', 'Central Second']",,Unworn - New
58,https://www.chronext.com/omega/speedmaster/323-10-40-40-02-001/V32712,2890,Previously worn with visible signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.,,Original papers,Original box,Omega,Speedmaster Date,323.10.40.40.02.001,Automatic,40mm,Male,V32712,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Small Second', 'Tachymeter', 'Minute', 'Hour']",,Very Good
59,https://www.chronext.com/panerai/luminor/pam00005/V32839,5400,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2018.0,Original papers,Original box,Panerai,Luminor Marina,PAM00005,Manual Wind,44mm,Male,V32839,Stainless Steel,Leather,Sapphire,Black,"['Luminescent Hands', 'Luminescent Indexes', 'Screw Down Crown', 'Small Second', 'Minute', 'Hour', 'Chronometer']",,Like New
60,https://www.chronext.com/girard-perregaux/vintage-1945/25860d11a121-11a/V21206,14660,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2019.0,Original papers,Original box,Girard Perregaux,Vintage 1945,25860D11A121-11A,Automatic,28mm,Female,V21206,Stainless Steel,Stainless Steel,Sapphire,White,"['Date', 'Diamonds', 'Minute', 'Hour']",,Like New
61,https://www.chronext.com/rolex/datejust/16234/V33578,6580,Older than 20 years and may have visible signs of usage and ageing. The movement is flawless and may have previously been polished. An inspection by our certified watchmakers guarantees its authenticity. Please note that vintage watches are not guaranteed to be water resistant.,1997.0,Original papers,CHRONEXT box,Rolex,Datejust 36,16234,Automatic,36mm,Unisex,V33578,Stainless Steel White Gold,Stainless Steel,Sapphire,Silver,"['Date', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Vintage
62,https://www.chronext.com/breitling/professional/m78367101b1s1/V14824,5860,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Breitling,Professional Chronospace Military,M78367101B1S1,Quartz,46mm,Male,V14824,Stainless Steel,Rubber,Sapphire,Black,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Screw Down Crown', 'Small Second', 'Minute', 'Hour', 'Chronograph', 'Chronometer']",,Unworn - New
63,https://www.chronext.com/omega/seamaster/231-23-42-21-06-003/V32163,9690,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2017.0,Original papers,Original box,Omega,Seamaster Aqua Terra 150 M Master Co-Axial,231.23.42.21.06.003,Automatic,42mm,Male,V32163,Stainless Steel Rose Gold,Leather,Sapphire,Grey,"['Date', 'Magnetic Shielding', 'Screw Down Crown', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']",,Like New
64,https://www.chronext.com/iwc/big-pilot/iw502902/V32518,27890,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2018.0,Original papers,Original box,IWC,Big Pilot Perpetual Calendar Top Gun Ceramic,IW502902,Automatic,46mm,Male,V32518,Ceramic,Textile,Sapphire,Black,"['Date', 'Moonphase', 'Perpetual Calendar', 'Power Reserve Indicator', 'Small Second', 'Minute', 'Hour']",,Like New
65,https://www.chronext.com/omega/speedmaster/310-32-42-50-01-002/V29943,6590,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,Speedmaster Moonwatch Professional,310.32.42.50.01.002,Manual Wind,42mm,Male,V29943,Stainless Steel,Leather,Sapphire,Black,"['Luminescent Hands', 'Luminescent Indexes', 'Magnetic Shielding', 'Small Second', 'Tachymeter', 'Minute', 'Hour', 'Chronograph', 'Chronometer', 'Co-Axial']",,Unworn - New
66,https://www.chronext.com/panerai/luminor-due/pam00755/V14926,6100,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Panerai,Luminor Due,PAM00755,Automatic,38mm,Unisex,V14926,Stainless Steel,Leather,Sapphire,Grey,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Small Second', 'Minute', 'Hour']",,Unworn - New
67,https://www.chronext.com/iwc/pilot-s-watch/iw371302/V33006,7230,Previously worn with visible signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.,,CHRONEXT Certificate,CHRONEXT box,IWC,Pilot's Watch Doppelchronograph,IW371302,Automatic,42mm,Male,V33006,Stainless Steel,Leather,Sapphire,Black,"['Day Date', 'Luminescent Hands', 'Luminescent Indexes', 'Screw Down Crown', 'Small Second', 'Minute', 'Hour', 'Chronograph']",,Very Good
68,https://www.chronext.com/omega/seamaster/231-10-39-21-03-002/V33042,3930,Previously worn with visible signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.,,Original papers,Original box,Omega,Seamaster Aqua Terra 150 M Master Co-Axial GMT,231.10.39.21.03.002,Automatic,39mm,Male,V33042,Stainless Steel,Stainless Steel,Sapphire,Blue,"['Date', 'Screw Down Crown', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']",,Very Good
69,https://www.chronext.com/iwc/pilot-s-watch/iw371815/V11199,14600,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,IWC,"Pilot's Watch Double Chronograph Top Gun Ceratanium ""SIHH 2019""",IW371815,Automatic,44mm,Male,V11199,Ceramic Titanium,Rubber,Sapphire,Black,"['Day Date', 'Rattrapante', 'Luminescent Hands', 'Luminescent Indexes', 'Screw Down Crown', 'Small Second', 'Minute', 'Hour']",,Unworn - New
70,https://www.chronext.com/rolex/submariner/1680/V29004,27890,Older than 20 years and may have visible signs of usage and ageing. The movement is flawless and may have previously been polished. An inspection by our certified watchmakers guarantees its authenticity. Please note that vintage watches are not guaranteed to be water resistant.,1971.0,CHRONEXT Certificate,CHRONEXT box,Rolex,Submariner,1680,Automatic,40mm,Male,V29004,Stainless Steel,Calf Leather,Acrylic glass,Black,"['Date', 'Rotating Bezel', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Vintage
71,https://www.chronext.com/rolex/oyster-perpetual/124200/V32913,6290,"Pre-owned watch in original condition. Has been inspected, regulated and authenticated by certified CHRONEXT watchmakers.",2021.0,Original papers,CHRONEXT box,Rolex,Oyster Perpetual 34,124200,Automatic,34mm,Unisex,V32913,Stainless Steel,Stainless Steel,Sapphire,Rose,"['Screw Down Crown', 'Water Resistant', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Good
72,https://www.chronext.com/breitling/navitimer/ab0117131b1a1/V30549,7180,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Breitling,Navitimer 8 B01 Chronograph 43,AB0117131B1A1,Automatic,43mm,Male,V30549,Stainless Steel,Stainless Steel,Sapphire,Black,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronograph', 'Chronometer']",,Unworn - New
73,https://www.chronext.com/tudor/black-bay/79030n/V29272,4810,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Tudor,Black Bay Fifty-Eight,79030N,Automatic,39mm,Male,V29272,Stainless Steel,Stainless Steel,Sapphire,Black,"['Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Unworn - New
74,https://www.chronext.com/girard-perregaux/richeville/2710/V32263,3750,Previously worn with visible signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.,2000.0,CHRONEXT Certificate,CHRONEXT box,Girard Perregaux,Richeville,2710,Automatic,35mm,Unisex,V32263,Stainless Steel,Leather,Sapphire,White,"['Small Second', 'Minute', 'Hour', 'Chronograph']",,Very Good
75,https://www.chronext.com/rolex/lady-datejust/69173/V32826,4710,Older than 20 years and may have visible signs of usage and ageing. The movement is flawless and may have previously been polished. An inspection by our certified watchmakers guarantees its authenticity. Please note that vintage watches are not guaranteed to be water resistant.,1995.0,CHRONEXT Certificate,CHRONEXT box,Rolex,Lady-Datejust 26,69173,Automatic,26mm,Female,V32826,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,Black,"['Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Vintage
76,https://www.chronext.com/cartier/pasha/wspa0013/V29869,5320,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Cartier,Pasha de Cartier,WSPA0013,Automatic,35mm,Female,V29869,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Minute', 'Hour', 'Central Second']",,Unworn - New
77,https://www.chronext.com/rolex/datejust/116200/V33778,11080,Previously worn with visible signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.,2018.0,Original papers,Original box,Rolex,Datejust 36,116200,Automatic,36mm,Unisex,V33778,Stainless Steel,Stainless Steel,Sapphire,Blue,"['Date', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Very Good
78,https://www.chronext.com/blancpain/leman/2185f/V32366,6950,Older than 20 years and may have visible signs of usage and ageing. The movement is flawless and may have previously been polished. An inspection by our certified watchmakers guarantees its authenticity. Please note that vintage watches are not guaranteed to be water resistant.,2000.0,CHRONEXT Certificate,Original box,Blancpain,Leman Chronograph,2185F,Automatic,38mm,Unisex,V32366,Stainless Steel,Stainless Steel,Sapphire,White,"['Date', 'Small Second', 'Minute', 'Hour', 'Chronograph']",,Vintage
79,https://www.chronext.com/tudor/black-bay/79230r/V29492,3630,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Tudor,Black Bay,79230R,Automatic,41mm,Male,V29492,Stainless Steel,Stainless Steel,Sapphire,Black,"['Luminescent Hands', 'Luminescent Indexes', 'Screw Down Crown', 'Water Resistant', 'Minute', 'Hour', 'Central Second']",,Unworn - New
80,https://www.chronext.com/omega/seamaster/210-32-42-20-06-001/V29467,4220,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,Seamaster Diver 300M Co-Axial Master Chronometer,210.32.42.20.06.001,Automatic,42mm,Male,V29467,Stainless Steel,Rubber,Sapphire,Grey,"['Date', 'Helium Valve', 'Magnetic Shielding', 'Rotating Bezel', 'Screw Down Crown', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']",,Unworn - New
81,https://www.chronext.com/omega/seamaster/232-30-46-21-01-001/V11482,5280,Previously worn with visible signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.,2014.0,Original papers,Original box,Omega,Seamaster Planet Ocean 600M,232.30.46.21.01.001,Automatic,45.5mm,Male,V11482,Stainless Steel,Stainless Steel,Sapphire,Black,"['Date', 'Helium Valve', 'Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer', 'Co-Axial']",,Very Good
82,https://www.chronext.com/omega/speedmaster/3590-50-00/V32009,7340,Older than 20 years and may have visible signs of usage and ageing. The movement is flawless and may have previously been polished. An inspection by our certified watchmakers guarantees its authenticity. Please note that vintage watches are not guaranteed to be water resistant.,1985.0,CHRONEXT Certificate,Original box,Omega,Speedmaster Professional Moonwatch,3590.50.00,Manual Wind,42mm,Male,V32009,Stainless Steel,Stainless Steel,Hesalite glass,Black,"['Small Second', 'Tachymeter', 'Minute', 'Hour', 'Chronograph']",,Vintage
83,https://www.chronext.com/rolex/yacht-master/126622/V33734,19920,Previously worn with visible signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.,2020.0,Original papers,Original box,Rolex,Yacht-Master 40,126622,Automatic,40mm,Male,V33734,Stainless Steel Platinum,Stainless Steel,Sapphire,Blue,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Very Good
84,https://www.chronext.com/panerai/luminor/pam01535/V14923,8700,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Panerai,Luminor GMT,PAM01535,Automatic,42mm,Male,V14923,Stainless Steel,Calf Leather,Sapphire,Black,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Small Second', 'Minute', 'Hour']",,Unworn - New
85,https://www.chronext.com/tudor/black-bay/79030n/V26124,5840,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2020.0,Original papers,Original box,Tudor,Black Bay Fifty-Eight,79030N,Automatic,39mm,Male,V26124,Stainless Steel,Stainless Steel,Sapphire,Black,"['Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Like New
86,https://www.chronext.com/zenith/elite/03-0550-685/V32981,4530,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2013.0,Original papers,Original box,Zenith,Elite Grand Port Royal Power Reserve,03.0550.685,Automatic,44mm,Male,V32981,Stainless Steel,Leather,Sapphire,Black,"['Date', 'Power Reserve Indicator', 'Small Second', 'Minute', 'Hour']",,Like New
87,https://www.chronext.com/tudor/black-bay/79030b/V29578,4710,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Tudor,Black Bay Fifty-Eight,79030B,Manual Wind,39mm,Male,V29578,Stainless Steel,Stainless Steel,Sapphire,Blue,"['Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Screw Down Crown', 'Water Resistant', 'Minute', 'Hour', 'Chronometer']",,Unworn - New
88,https://www.chronext.com/zenith/el-primero/03-2080-4021-21-m2040/V28321,9060,"Previously worn, minor to no signs of usage. The movement is flawless and the case has been cleaned. The watch has been tested to ensure full functionality. An inspection by our certified watchmakers guarantees its authenticity.",2013.0,Original papers,Original box,Zenith,El Primero Chronomaster Open,03.2080.4021/21.M2040,Automatic,42mm,Male,V28321,Stainless Steel,Stainless Steel,Sapphire,Black,"['Luminescent Hands', 'Luminescent Indexes', 'Power Reserve Indicator', 'Small Second', 'Water Resistant', 'Minute', 'Hour', 'Chronograph']",,Like New
